time;flags;procId;fpStatus;refAs;refAlt;fpItemId
1495,603;0;0;1;95;350;205
1496,102;0;0;1;95;350;205
1496,601;0;0;1;95;350;205
1497,1;0;0;1;95;350;205
1497,6;0;0;1;95;350;205
1498,099;0;0;1;95;350;205
1498,598;0;0;1;95;350;205
1499,097;0;0;1;95;350;205
1499,596;0;0;1;95;350;205
1500,096;0;0;1;95;350;205
1500,595;0;0;1;95;350;205
1501,094;0;0;1;95;350;205
1501,593;0;0;1;95;350;205
1502,092;0;0;1;95;350;205
1502,592;0;0;1;95;350;201
1503,091;0;0;1;95;350;201
1503,59;0;0;1;95;350;201
1504,089;0;0;1;95;350;201
1504,588;0;0;1;95;350;201
1505,088;0;0;1;95;350;201
1505,587;0;0;1;95;350;201
1506,086;0;0;1;95;350;201
1506,585;0;0;1;95;350;201
1507,084;0;0;1;95;350;201
1507,584;0;0;1;95;350;201
1508,083;0;0;1;95;350;201
1508,582;0;0;1;95;350;201
1509,081;0;0;1;95;350;201
1509,58;0;0;1;95;350;201
1510,08;0;0;1;95;350;201
1510,579;0;0;1;95;350;201
1511,078;0;0;1;95;350;201
1511,577;0;0;1;95;350;201
1512,076;0;0;1;95;350;201
1512,576;0;0;1;95;350;201
1513,075;0;0;1;95;350;201
1513,574;0;0;1;95;350;201
1514,073;0;0;1;95;350;201
1514,572;0;0;1;95;350;201
1515,072;0;0;1;95;350;201
1515,571;0;0;1;95;350;201
1516,07;0;0;1;95;350;201
1516,569;0;0;1;95;350;201
1517,068;0;0;1;95;350;201
1517,568;0;0;1;95;350;201
1518,067;0;0;1;95;350;201
1518,566;0;0;1;95;350;201
1519,065;0;0;1;95;350;201
1519,564;0;0;1;95;350;201
1520,064;0;0;1;95;350;201
1520,563;0;0;1;95;350;201
1521,062;0;0;1;95;350;201
1521,561;0;0;1;95;350;201
1522,06;0;0;1;95;350;201
1522,56;0;0;1;95;350;201
1523,059;0;0;1;95;350;201
1523,558;0;0;1;95;350;201
1524,057;0;0;1;95;350;201
1524,556;0;0;1;95;350;201
1525,056;0;0;1;95;350;201
1525,555;0;0;1;95;350;201
1526,054;0;0;1;95;350;201
1526,553;0;0;1;95;350;201
1527,052;0;0;1;95;350;201
1527,552;0;0;1;95;350;201
1528,051;0;0;1;95;350;201
1528,55;0;0;1;95;350;201
1529,049;0;0;1;95;350;201
1529,548;0;0;1;95;350;201
1530,048;0;0;1;95;350;201
1530,547;0;0;1;95;350;201
1531,046;0;0;1;95;350;201
1531,545;0;0;1;95;350;201
1532,044;0;0;1;95;350;201
1532,544;0;0;1;95;350;201
1533,043;0;0;1;95;350;201
1533,542;0;0;1;95;350;201
1534,041;0;0;1;95;350;201
1534,54;0;0;1;95;350;201
1535,04;0;0;1;95;350;201
1535,539;0;0;1;95;350;201
1536,038;0;0;1;95;350;201
1536,537;0;0;1;95;350;201
1537,036;0;0;1;95;350;201
1537,536;0;0;1;95;350;201
1538,035;0;0;1;95;350;201
1538,534;0;0;1;95;350;201
1539,033;0;0;1;95;350;201
1539,532;0;0;1;95;350;201
1540,032;0;0;1;95;350;201
1540,531;0;0;1;95;350;201
1541,03;0;0;1;95;350;201
1541,529;0;0;1;95;350;201
1542,028;0;0;1;95;350;201
1542,528;0;0;1;95;350;201
1543,027;0;0;1;95;350;201
1543,526;0;0;1;95;350;201
1544,025;0;0;1;95;350;201
1544,524;0;0;1;95;350;201
1545,024;0;0;1;95;350;201
1545,523;0;0;1;95;350;201
1546,022;0;0;1;95;350;201
1546,521;0;0;1;95;350;201
1547,02;0;0;1;95;350;201
1547,52;0;0;1;95;350;201
1548,019;0;0;1;95;350;201
1548,518;0;0;1;95;350;201
1549,017;0;0;1;95;350;201
1549,516;0;0;1;95;350;201
1550,016;0;0;1;95;350;201
1550,515;0;0;1;95;350;201
1551,014;0;0;1;95;350;201
1551,513;0;0;1;95;350;201
1552,012;0;0;1;95;350;201
1552,512;0;0;1;95;350;201
1553,011;0;0;1;95;350;201
1553,51;0;0;1;95;350;201
1554,009;0;0;1;95;350;201
1554,508;0;0;1;95;350;201
1555,008;0;0;1;95;350;201
1555,507;0;0;1;95;350;201
1556,006;0;0;1;95;350;201
1556,505;0;0;1;95;350;201
1557,004;0;0;1;95;350;201
1557,504;0;0;1;95;350;201
1558,003;0;0;1;95;350;201
1558,502;0;0;1;95;350;201
1559,001;0;0;1;95;350;201
1559,5;0;0;1;95;350;201
1560;0;0;1;95;350;201
1560,499;0;0;1;95;350;201
1560,998;0;0;1;95;350;201
1561,497;0;0;1;95;350;201
1561,996;0;0;1;95;350;201
1562,496;0;0;1;95;350;201
1562,995;0;0;1;95;350;201
1563,494;0;0;1;95;350;201
1563,993;0;0;1;95;350;201
1564,492;0;0;1;95;350;201
1564,992;0;0;1;95;350;201
1565,491;0;0;1;95;350;201
1565,99;0;0;1;95;350;201
1566,489;0;0;1;95;350;201
1566,988;0;0;1;95;350;201
1567,488;0;0;1;95;350;201
1567,987;0;0;1;95;350;201
1568,486;0;0;1;95;350;201
1568,985;0;0;1;95;350;201
1569,484;0;0;1;95;350;201
1569,984;0;0;1;95;350;201
1570,483;0;0;1;95;350;201
1570,982;0;0;1;95;350;201
1571,481;0;0;1;95;350;201
1571,98;0;0;1;95;350;201
1572,48;0;0;1;95;350;201
1572,979;0;0;1;95;350;201
1573,478;0;0;1;95;350;201
1573,977;0;0;1;95;350;201
1574,476;0;0;1;95;350;201
1574,976;0;0;1;95;350;201
1575,475;0;0;1;95;350;201
1575,974;0;0;1;95;350;201
1576,473;0;0;1;95;350;201
1576,972;0;0;1;95;350;201
1577,472;0;0;1;95;350;201
1577,971;0;0;1;95;350;201
1578,47;0;0;1;95;350;201
1578,969;0;0;1;95;350;201
1579,468;0;0;1;95;350;201
1579,968;0;0;1;95;350;201
1580,467;0;0;1;95;350;201
1580,966;0;0;1;95;350;201
1581,465;0;0;1;95;350;201
1581,964;0;0;1;95;350;201
1582,464;0;0;1;95;350;201
1582,963;0;0;1;95;350;201
1583,462;0;0;1;95;350;201
1583,961;0;0;1;95;350;201
1584,46;0;0;1;95;350;201
1584,96;0;0;1;95;350;201
1585,459;0;0;1;95;350;201
1585,958;0;0;1;95;350;201
1586,457;0;0;1;95;350;201
1586,956;0;0;1;95;350;201
1587,456;0;0;1;95;350;201
1587,955;0;0;1;95;350;201
1588,454;0;0;1;95;350;201
1588,953;0;0;1;95;350;201
1589,452;0;0;1;95;350;201
1589,952;0;0;1;95;350;201
1590,451;0;0;1;95;350;201
1590,95;0;0;1;95;350;201
1591,449;0;0;1;95;350;201
1591,948;0;0;1;95;350;201
1592,448;0;0;1;95;350;201
1592,947;0;0;1;95;350;201
1593,446;0;0;1;95;350;201
1593,945;0;0;1;95;350;201
1594,444;0;0;1;95;350;201
1594,944;0;0;1;95;350;201
1595,443;0;0;1;95;350;201
1595,942;0;0;1;95;350;201
1596,441;0;0;1;95;350;201
1596,94;0;0;1;95;350;201
1597,44;0;0;1;95;350;201
1597,939;0;0;1;95;350;201
1598,438;0;0;1;95;350;201
1598,937;0;0;1;95;350;201
1599,436;0;0;1;95;350;201
1599,936;0;0;1;95;350;201
1600,435;0;0;1;95;350;201
1600,934;0;0;1;95;350;201
1601,433;0;0;1;95;350;201
1601,932;0;0;1;95;350;201
1602,432;0;0;1;95;350;201
1602,931;0;0;1;95;350;201
1603,43;0;0;1;95;350;201
1603,929;0;0;1;95;350;201
1604,428;0;0;1;95;350;201
1604,928;0;0;1;95;350;201
1605,427;0;0;1;95;350;201
1605,926;0;0;1;95;350;201
1606,425;0;0;1;95;350;201
1606,924;0;0;1;95;350;201
1607,424;0;0;1;95;350;201
1607,923;0;0;1;95;350;201
1608,422;0;0;1;95;350;201
1608,921;0;0;1;95;350;201
1609,42;0;0;1;95;350;201
1609,92;0;0;1;95;350;201
1610,419;0;0;1;95;350;201
1610,918;0;0;1;95;350;201
1611,417;0;0;1;95;350;201
1611,916;0;0;1;95;350;201
1612,416;0;0;1;95;350;201
1612,915;0;0;1;95;350;201
1613,414;0;0;1;95;350;201
1613,913;0;0;1;95;350;201
1614,412;0;0;1;95;350;201
1614,912;0;0;1;95;350;201
1615,411;0;0;1;95;350;201
1615,91;0;0;1;95;350;201
1616,409;0;0;1;95;350;201
1616,908;0;0;1;95;350;201
1617,408;0;0;1;95;350;201
1617,907;0;0;1;95;350;201
1618,406;0;0;1;95;350;201
1618,905;0;0;1;95;350;201
1619,404;0;0;1;95;350;201
1619,904;0;0;1;95;350;201
1620,403;0;0;1;95;350;201
1620,902;0;0;1;95;350;203
1621,401;0;0;1;95;350;203
1621,9;0;0;1;95;350;203
1622,4;0;0;1;95;350;203
1622,899;0;0;1;95;350;203
1623,398;0;0;1;95;350;203
1623,897;0;0;1;95;350;203
1624,396;0;0;1;95;350;203
1624,896;0;0;1;95;350;203
1625,395;0;0;1;95;350;203
1625,894;0;0;1;95;350;203
1626,393;0;0;1;95;350;203
1626,892;0;0;1;95;350;203
1627,392;0;0;1;95;350;203
1627,891;0;0;1;95;350;203
1628,39;0;0;1;95;350;203
1628,889;0;0;1;95;350;203
1629,388;0;0;1;95;350;203
1629,888;0;0;1;95;350;203
1630,387;0;0;1;95;350;203
1630,886;0;0;1;95;350;203
1631,385;0;0;1;95;350;203
1631,884;0;0;1;95;350;203
1632,384;0;0;1;95;350;203
1632,883;0;0;1;95;350;203
1633,382;0;0;1;95;350;203
1633,881;0;0;1;95;350;203
1634,38;0;0;1;95;350;203
1634,88;0;0;1;95;350;203
1635,379;0;0;1;95;350;203
1635,878;0;0;1;95;350;203
1636,377;0;0;1;95;350;203
1636,876;0;0;1;95;350;203
1637,376;0;0;1;95;350;204
1637,875;0;0;1;95;350;204
1638,374;0;0;1;95;350;204
1638,873;0;0;1;95;350;204
1639,372;0;0;1;95;350;204
1639,872;0;0;1;95;350;204
1640,371;0;0;1;95;350;204
1640,87;0;0;1;95;350;204
1641,369;0;0;1;95;350;204
1641,868;0;0;1;95;350;204
1642,368;0;0;1;95;350;204
1642,867;0;0;1;95;350;204
1643,366;0;0;1;95;350;204
1643,865;0;0;1;95;350;204
1644,364;0;0;1;95;350;204
1644,864;0;0;1;95;350;204
1645,363;0;0;1;95;350;204
1645,862;0;0;1;95;350;204
1646,361;0;0;1;95;350;204
1646,86;0;0;1;95;350;204
1647,36;0;0;1;95;350;204
1647,859;0;0;1;95;350;204
1648,358;0;0;1;95;350;204
1648,857;0;0;1;95;350;204
1649,356;0;0;1;95;350;204
1649,856;0;0;1;95;350;204
1650,355;0;0;1;95;350;204
1650,854;0;0;1;95;350;204
1651,353;0;0;1;95;350;204
1651,852;0;0;1;95;350;204
1652,352;0;0;1;95;350;204
1652,851;0;0;1;95;350;204
1653,35;0;0;1;95;350;204
1653,849;0;0;1;95;350;204
1654,348;0;0;1;95;350;204
1654,848;0;0;1;95;350;204
1655,347;0;0;1;95;350;205
1655,846;0;0;1;95;350;205
1656,345;0;0;1;95;350;205
1656,844;0;0;1;95;350;205
1657,344;0;0;1;95;350;205
1657,843;0;0;1;95;350;205
1658,342;0;0;1;95;350;205
1658,841;0;0;1;95;350;205
1659,34;0;0;1;95;350;205
1659,84;0;0;1;95;350;205
1660,339;0;0;1;95;350;205
1660,838;0;0;1;95;350;205
1661,337;0;0;1;95;350;205
1661,836;0;0;1;95;350;205
1662,336;0;0;1;95;350;205
1662,835;0;0;1;95;350;205
1663,334;0;0;1;95;350;205
1663,833;0;0;1;95;350;205
1664,332;0;0;1;95;350;205
1664,832;0;0;1;95;350;205
1665,331;0;0;1;95;350;205
1665,83;0;0;1;95;350;205
1666,329;0;0;1;95;350;205
1666,828;0;0;1;95;350;205
1667,328;0;0;1;95;350;205
1667,827;0;0;1;95;350;205
1668,326;0;0;1;95;350;205
1668,825;0;0;1;95;350;205
1669,324;0;0;1;95;350;201
1669,824;0;0;1;95;350;201
1670,323;0;0;1;95;350;201
1670,822;0;0;1;95;350;201
1671,321;0;0;1;95;350;201
1671,82;0;0;1;95;350;201
1672,32;0;0;1;95;350;201
1672,819;0;0;1;95;350;201
1673,318;0;0;1;95;350;201
1673,817;0;0;1;95;350;201
1674,316;0;0;1;95;350;201
1674,816;0;0;1;95;350;201
1675,315;0;0;1;95;350;201
1675,814;0;0;1;95;350;201
1676,313;0;0;1;95;350;201
1676,812;0;0;1;95;350;201
1677,312;0;0;1;95;350;201
1677,811;0;0;1;95;350;201
1678,31;0;0;1;95;350;201
1678,809;0;0;1;95;350;201
1679,308;0;0;1;95;350;201
1679,808;0;0;1;95;350;201
1680,307;0;0;1;95;350;201
1680,806;0;0;1;95;350;201
1681,305;0;0;1;95;350;201
1681,804;0;0;1;95;350;201
1682,304;0;0;1;95;350;201
1682,803;0;0;1;95;350;201
1683,302;0;0;1;95;350;201
1683,801;0;0;1;95;350;203
1684,3;0;0;1;95;350;203
1684,8;0;0;1;95;350;203
1685,299;0;0;1;95;350;203
1685,798;0;0;1;95;350;203
1686,297;0;0;1;95;350;203
1686,796;0;0;1;95;350;203
1687,296;0;0;1;95;350;203
1687,795;0;0;1;95;350;203
1688,294;0;0;1;95;350;203
1688,793;0;0;1;95;350;203
1689,292;0;0;1;95;350;203
1689,792;0;0;1;95;350;203
1690,291;0;0;1;95;350;203
1690,79;0;0;1;95;350;203
1691,289;0;0;1;95;350;203
1691,788;0;0;1;95;350;203
1692,288;0;0;1;95;350;203
1692,787;0;0;1;95;350;203
1693,286;0;0;1;95;350;203
1693,785;0;0;1;95;350;203
1694,284;0;0;1;95;350;203
1694,784;0;0;1;95;350;203
1695,283;0;0;1;95;350;203
1695,782;0;0;1;95;350;203
1696,281;0;0;1;95;350;203
1696,78;0;0;1;95;350;203
1697,28;0;0;1;95;350;203
1697,779;0;0;1;95;350;204
1698,278;0;0;1;95;350;204
1698,777;0;0;1;95;350;204
1699,276;0;0;1;95;350;204
1699,776;0;0;1;95;350;204
1700,275;0;0;1;95;350;204
1700,774;0;0;1;95;350;204
1701,273;0;0;1;95;350;204
1701,772;0;0;1;95;350;204
1702,272;0;0;1;95;350;204
1702,771;0;0;1;95;350;204
1703,27;0;0;1;95;350;204
1703,769;0;0;1;95;350;204
1704,268;0;0;1;95;350;204
1704,768;0;0;1;95;350;204
1705,267;0;0;1;95;350;204
1705,766;0;0;1;95;350;204
1706,265;0;0;1;95;350;204
1706,764;0;0;1;95;350;204
1707,264;0;0;1;95;350;204
1707,763;0;0;1;95;350;204
1708,262;0;0;1;95;350;204
1708,761;0;0;1;95;350;204
1709,26;0;0;1;95;350;204
1709,76;0;0;1;95;350;204
1710,259;0;0;1;95;350;204
1710,758;0;0;1;95;350;204
1711,257;0;0;1;95;350;204
1711,756;0;0;1;95;350;204
1712,256;0;0;1;95;350;204
1712,755;0;0;1;95;350;204
1713,254;0;0;1;95;350;204
1713,753;0;0;1;95;350;205
1714,252;0;0;1;95;350;205
1714,752;0;0;1;95;350;205
1715,251;0;0;1;95;350;205
1715,75;0;0;1;95;350;205
1716,249;0;0;1;95;350;205
1716,748;0;0;1;95;350;205
1717,248;0;0;1;95;350;205
1717,747;0;0;1;95;350;205
1718,246;0;0;1;95;350;205
1718,745;0;0;1;95;350;205
1719,244;0;0;1;95;350;205
1719,744;0;0;1;95;350;205
1720,243;0;0;1;95;350;205
1720,742;0;0;1;95;350;205
1721,241;0;0;1;95;350;205
1721,74;0;0;1;95;350;205
1722,24;0;0;1;95;350;205
1722,739;0;0;1;95;350;205
1723,238;0;0;1;95;350;205
1723,737;0;0;1;95;350;205
1724,236;0;0;1;95;350;205
1724,736;0;0;1;95;350;205
1725,235;0;0;1;95;350;205
1725,734;0;0;1;95;350;205
1726,233;0;0;1;95;350;205
1726,732;0;0;1;95;350;205
1727,232;0;0;1;95;350;205
1727,731;0;0;1;95;350;205
1728,23;0;0;1;95;350;205
1728,729;0;0;1;95;350;205
1729,228;0;0;1;95;350;205
1729,728;0;0;1;95;350;205
1730,227;0;0;1;95;350;205
1730,726;0;0;1;95;350;205
1731,225;0;0;1;95;350;205
1731,724;0;0;1;95;350;201
1732,224;0;0;1;95;350;201
1732,723;0;0;1;95;350;201
1733,222;0;0;1;95;350;201
1733,721;0;0;1;95;350;201
1734,22;0;0;1;95;350;201
1734,72;0;0;1;95;350;201
1735,219;0;0;1;95;350;201
1735,718;0;0;1;95;350;201
1736,217;0;0;1;95;350;201
1736,716;0;0;1;95;350;201
1737,216;0;0;1;95;350;201
1737,715;0;0;1;95;350;201
1738,214;0;0;1;95;350;201
1738,713;0;0;1;95;350;201
1739,212;0;0;1;95;350;201
1739,712;0;0;1;95;350;201
1740,211;0;0;1;95;350;201
1740,71;0;0;1;95;350;201
1741,209;0;0;1;95;350;201
1741,708;0;0;1;95;350;201
1742,208;0;0;1;95;350;201
1742,707;0;0;1;95;350;201
1743,206;0;0;1;95;350;201
1743,705;0;0;1;95;350;201
1744,204;0;0;1;95;350;201
1744,704;0;0;1;95;350;201
1745,203;0;0;1;95;350;201
1745,702;0;0;1;95;350;201
1746,201;0;0;1;95;350;201
1746,7;0;0;1;95;350;201
1747,2;0;0;1;95;350;201
1747,699;0;0;1;95;350;201
1748,198;0;0;1;95;350;201
1748,697;0;0;1;95;350;201
1749,196;0;0;1;95;350;201
1749,696;0;0;1;95;350;201
1750,195;0;0;1;95;350;201
1750,694;0;0;1;95;350;201
1751,193;0;0;1;95;350;201
1751,692;0;0;1;95;350;201
1752,192;0;0;1;95;350;201
1752,691;0;0;1;95;350;201
1753,19;0;0;1;95;350;201
1753,689;0;0;1;95;350;201
1754,188;0;0;1;95;350;201
1754,688;0;0;1;95;350;201
1755,187;0;0;1;95;350;201
1755,686;0;0;1;95;350;201
1756,185;0;0;1;95;350;201
1756,684;0;0;1;95;350;201
1757,184;0;0;1;95;350;201
1757,683;0;0;1;95;350;201
1758,182;0;0;1;95;350;201
1758,681;0;0;1;95;350;201
1759,18;0;0;1;95;350;201
1759,68;0;0;1;95;350;201
1760,179;0;0;1;95;350;201
1760,678;0;0;1;95;350;201
1761,177;0;0;1;95;350;201
1761,676;0;0;1;95;350;201
1762,176;0;0;1;95;350;201
1762,675;0;0;1;95;350;201
1763,174;0;0;1;95;350;201
1763,673;0;0;1;95;350;201
1764,172;0;0;1;95;350;201
1764,672;0;0;1;95;350;201
1765,171;0;0;1;95;350;203
1765,67;0;0;1;95;350;203
1766,169;0;0;1;95;350;203
1766,668;0;0;1;95;350;203
1767,168;0;0;1;95;350;203
1767,667;0;0;1;95;350;203
1768,166;0;0;1;95;350;203
1768,665;0;0;1;95;350;203
1769,164;0;0;1;95;350;203
1769,664;0;0;1;95;350;203
1770,163;0;0;1;95;350;203
1770,662;0;0;1;95;350;203
1771,161;0;0;1;95;350;203
1771,66;0;0;1;95;350;203
1772,16;0;0;1;95;350;203
1772,659;0;0;1;95;350;203
1773,158;0;0;1;95;350;203
1773,657;0;0;1;95;350;203
1774,156;0;0;1;95;350;203
1774,656;0;0;1;95;350;203
1775,155;0;0;1;95;350;203
1775,654;0;0;1;95;350;203
1776,153;0;0;1;95;350;203
1776,652;0;0;1;95;350;203
1777,152;0;0;1;95;350;203
1777,651;0;0;1;95;350;203
1778,15;0;0;1;95;350;203
1778,649;0;0;1;95;350;203
1779,148;0;0;1;95;350;203
1779,648;0;0;1;95;350;203
1780,147;0;0;1;95;350;203
1780,646;0;0;1;95;350;203
1781,145;0;0;1;95;350;203
1781,644;0;0;1;95;350;203
1782,144;0;0;1;95;350;203
1782,643;0;0;1;95;350;203
1783,142;0;0;1;95;350;203
1783,641;0;0;1;95;350;203
1784,14;0;0;1;95;350;203
1784,64;64;0;1;95;450;1
1785,139;64;0;1;95;450;1
1785,638;64;0;1;95;450;1
1786,137;64;0;1;95;450;1
1786,636;64;0;1;95;450;1
1787,136;64;0;1;95;450;1
1787,635;64;0;1;95;450;1
1788,134;64;0;1;95;450;1
1788,633;64;0;1;95;450;1
1789,132;64;0;1;95;450;1
1789,632;64;0;1;95;450;1
1790,131;64;0;1;95;450;1
1790,63;64;0;1;95;450;1
1791,129;64;0;1;95;450;1
1791,628;64;0;1;95;450;1
1792,128;64;0;1;95;450;1
1792,627;64;0;1;95;450;1
1793,126;64;0;1;95;450;1
1793,625;64;0;1;95;450;1
1794,124;64;0;1;95;450;1
1794,624;64;0;1;95;450;1
1795,123;64;0;1;95;450;1
1795,622;64;0;1;95;450;1
1796,121;64;0;1;95;450;1
1796,62;64;0;1;95;450;1
1797,12;64;0;1;95;450;1
1797,619;64;0;1;95;450;1
1798,118;64;0;1;95;450;1
1798,617;64;0;1;95;450;1
1799,116;64;0;1;95;450;1
1799,616;64;0;1;95;450;1
1800,115;64;0;1;95;450;1
1800,614;64;0;1;95;450;1
1801,113;64;0;1;95;450;1
1801,612;64;0;1;95;450;1
1802,112;64;0;1;95;450;1
1802,611;64;0;1;95;450;1
1803,11;64;0;1;95;450;1
1803,609;64;0;1;95;450;1
1804,108;64;0;1;95;450;1
1804,608;64;0;1;95;450;1
1805,107;64;0;1;95;450;1
1805,606;64;0;1;95;450;1
1806,105;64;0;1;95;450;1
1806,604;64;0;1;95;450;1
1807,104;64;0;1;95;450;1
1807,603;64;0;1;95;450;1
1808,102;74;0;1;95;430;2
1808,601;74;0;1;95;430;2
1809,1;74;0;1;95;430;2
1809,6;74;0;1;95;430;2
1810,099;74;0;1;95;430;2
1810,598;74;0;1;95;430;2
1811,097;74;0;1;95;430;2
1811,596;74;0;1;95;430;2
1812,096;74;0;1;95;430;2
1812,595;74;0;1;95;430;2
1813,094;74;0;1;95;430;2
1813,593;74;0;1;95;430;2
1814,092;74;0;1;95;430;2
1814,592;74;0;1;95;430;2
1815,091;74;0;1;95;430;2
1815,59;74;0;1;95;430;2
1816,089;74;0;1;95;430;2
1816,588;74;0;1;95;430;2
1817,088;74;0;1;95;430;2
1817,587;74;0;1;95;430;2
1818,086;74;0;1;95;430;2
1818,585;74;0;1;95;430;2
1819,084;74;0;1;95;430;2
1819,584;74;0;1;95;430;2
1820,083;74;0;1;95;430;2
1820,582;74;0;1;95;430;2
1821,081;74;0;1;95;430;2
1821,58;74;0;1;95;430;2
1822,08;0;0;1;95;430;205
1822,579;0;0;1;95;430;205
1823,078;0;0;1;95;430;205
1823,577;0;0;1;95;430;205
1824,076;0;0;1;95;430;205
1824,576;0;0;1;95;430;205
1825,075;0;0;1;95;430;205
1825,574;0;0;1;95;430;205
1826,073;0;0;1;95;430;205
1826,572;0;0;1;95;430;205
1827,072;0;0;1;95;430;205
1827,571;0;0;1;95;430;205
1828,07;0;0;1;95;430;205
1828,569;0;0;1;95;430;205
1829,068;0;0;1;95;430;205
1829,568;0;0;1;95;430;205
1830,067;0;0;1;95;430;205
1830,566;0;0;1;95;430;205
1831,065;0;0;1;95;430;205
1831,564;0;0;1;95;430;205
1832,064;0;0;1;95;430;205
1832,563;0;0;1;95;430;205
1833,062;0;0;1;95;430;205
1833,561;0;0;1;95;430;205
1834,06;0;0;1;95;430;205
1834,56;0;0;1;95;430;205
1835,059;0;0;1;95;430;205
1835,558;0;0;1;95;430;205
1836,057;0;0;1;95;430;205
1836,556;0;0;1;95;430;205
1837,056;0;0;1;95;430;205
1837,555;0;0;1;95;430;205
1838,054;0;0;1;95;430;205
1838,553;0;0;1;95;430;205
1839,052;0;0;1;95;430;205
1839,552;0;0;1;95;430;205
1840,051;0;0;1;95;430;205
1840,55;0;0;1;95;430;205
1841,049;0;0;1;95;430;205
1841,548;0;0;1;95;430;205
1842,048;0;0;1;95;430;205
1842,547;0;0;1;95;430;205
1843,046;0;0;1;95;430;205
1843,545;0;0;1;95;430;205
1844,044;0;0;1;95;430;205
1844,544;0;0;1;95;430;205
1845,043;0;0;1;95;430;205
1845,542;0;0;1;95;430;205
1846,041;0;0;1;95;430;205
1846,54;0;0;1;95;430;205
1847,04;0;0;1;95;430;205
1847,539;0;0;1;95;430;205
1848,038;0;0;1;95;430;205
1848,537;0;0;1;95;430;201
1849,036;0;0;1;95;430;201
1849,536;0;0;1;95;430;201
1850,035;0;0;1;95;430;201
1850,534;0;0;1;95;430;201
1851,033;0;0;1;95;430;201
1851,532;0;0;1;95;430;201
1852,032;0;0;1;95;430;201
1852,531;0;0;1;95;430;201
1853,03;0;0;1;95;430;201
1853,529;0;0;1;95;430;201
1854,028;0;0;1;95;430;201
1854,528;0;0;1;95;430;201
1855,027;0;0;1;95;430;201
1855,526;0;0;1;95;430;201
1856,025;0;0;1;95;430;201
1856,524;0;0;1;95;430;201
1857,024;0;0;1;95;430;201
1857,523;0;0;1;95;430;201
1858,022;0;0;1;95;430;201
1858,521;0;0;1;95;430;201
1859,02;0;0;1;95;430;201
1859,52;0;0;1;95;430;201
1860,019;0;0;1;95;430;201
1860,518;0;0;1;95;430;201
1861,017;0;0;1;95;430;201
1861,516;0;0;1;95;430;201
1862,016;0;0;1;95;430;201
1862,515;0;0;1;95;430;201
1863,014;0;0;1;95;430;201
1863,513;0;0;1;95;430;201
1864,012;0;0;1;95;430;201
1864,512;0;0;1;95;430;201
1865,011;0;0;1;95;430;201
1865,51;0;0;1;95;430;201
1866,009;0;0;1;95;430;201
1866,508;0;0;1;95;430;201
1867,008;0;0;1;95;430;201
1867,507;0;0;1;95;430;201
1868,006;0;0;1;95;430;201
1868,505;0;0;1;95;430;201
1869,004;0;0;1;95;430;201
1869,504;0;0;1;95;430;201
1870,003;0;0;1;95;430;201
1870,502;0;0;1;95;430;201
1871,001;0;0;1;95;430;201
1871,5;0;0;1;95;430;201
1872;0;0;1;95;430;201
1872,499;0;0;1;95;430;201
1872,998;0;0;1;95;430;201
1873,497;0;0;1;95;430;201
1873,996;0;0;1;95;430;201
1874,496;0;0;1;95;430;201
1874,995;0;0;1;95;430;201
1875,494;0;0;1;95;430;201
1875,993;0;0;1;95;430;201
1876,492;0;0;1;95;430;201
1876,992;0;0;1;95;430;201
1877,491;0;0;1;95;430;201
1877,99;0;0;1;95;430;201
1878,489;0;0;1;95;430;201
1878,988;0;0;1;95;430;201
1879,488;0;0;1;95;430;201
1879,987;0;0;1;95;430;201
1880,486;0;0;1;95;430;201
1880,985;0;0;1;95;430;201
1881,484;0;0;1;95;430;201
1881,984;0;0;1;95;430;201
1882,483;0;0;1;95;430;201
1882,982;0;0;1;95;430;201
1883,481;0;0;1;95;430;201
1883,98;0;0;1;95;430;201
1884,48;0;0;1;95;430;201
1884,979;0;0;1;95;430;201
1885,478;0;0;1;95;430;201
1885,977;0;0;1;95;430;201
1886,476;0;0;1;95;430;201
1886,976;0;0;1;95;430;201
1887,475;0;0;1;95;430;201
1887,974;0;0;1;95;430;201
1888,473;0;0;1;95;430;201
1888,972;0;0;1;95;430;201
1889,472;0;0;1;95;430;201
1889,971;0;0;1;95;430;201
1890,47;0;0;1;95;430;201
1890,969;0;0;1;95;430;201
1891,468;0;0;1;95;430;201
1891,968;0;0;1;95;430;201
1892,467;0;0;1;95;430;201
1892,966;0;0;1;95;430;201
1893,465;0;0;1;95;430;201
1893,964;0;0;1;95;430;201
1894,464;0;0;1;95;430;201
1894,963;0;0;1;95;430;201
1895,462;0;0;1;95;430;201
1895,961;0;0;1;95;430;201
1896,46;0;0;1;95;430;201
1896,96;0;0;1;95;430;201
1897,459;0;0;1;95;430;201
1897,958;0;0;1;95;430;201
1898,457;0;0;1;95;430;201
1898,956;0;0;1;95;430;201
1899,456;0;0;1;95;430;201
1899,955;0;0;1;95;430;201
1900,454;0;0;1;95;430;201
1900,953;0;0;1;95;430;201
1901,452;0;0;1;95;430;201
1901,952;0;0;1;95;430;201
1902,451;0;0;1;95;430;201
1902,95;0;0;1;95;430;201
1903,449;0;0;1;95;430;201
1903,948;0;0;1;95;430;201
1904,448;0;0;1;95;430;201
1904,947;0;0;1;95;430;201
1905,446;0;0;1;95;430;201
